post_time,likes,reposts,comments,user_id,repost_message,source,message,type,message_id,quarter
2024-10-01 00:01:00,202943,61965,36303,61,今天，#中华人民共和国成立75周年#！今天，14亿中华儿女为你庆生！#祝新中国生日快乐#，祝愿家国共好！  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:01:00,41852,41642,40280,171,75年披荆斩棘，75年沧桑巨变，征途漫漫，惟有奋斗！#中华人民共和国成立75周年#，共同祝福祖国！  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:01:00,410635,886989,169351,90,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:02:00,249589,274485,56450,152,把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！  ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
2024-10-01 00:02:00,31004,10227,7879,172,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:03:00,616,69,23,10,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:04:00,3287,265,408,149,#我爱你中国# #新中国成立75周年# 愿祖国山河锦绣，国泰民安#清澈的爱只为中国#  ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
2024-10-01 00:04:00,41530,32322,13835,123,#新中国成立75周年#愿你山河锦绣，愿你繁荣富强！#清澈的爱只为中国#  ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
2024-10-01 00:04:00,31135,13611,12655,7,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:04:00,10979,9252,9242,106,今天是你的生日，我的中国！愿你山河锦绣，愿你繁荣富强！#祝新中国生日快乐# #中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:05:00,342683,632388,103017,196,#清澈的爱只为中国# 祝福祖国繁荣昌盛！#新中国成立75周年#  ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
2024-10-01 00:05:00,13210,11007,10550,188,今天是你的生日，我的中国！愿你山河锦绣，愿你繁荣富强！#祝新中国生日快乐# #中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:07:00,13758,5059,10157,207,#新中国成立75周年#，愿江山如画，万里皆安！#清澈的爱只为中国#  ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
2024-10-01 00:07:00,63627,47059,12844,128,#清澈的爱只为中国#祝福祖国国泰民安，繁荣昌盛。#新中国成立75周年#  ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
2024-10-01 00:08:00,81577,15189,18841,59,75年披荆斩棘，75年沧桑巨变，征途漫漫，惟有奋斗！#中华人民共和国成立75周年#，共同祝福祖国！  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:08:00,399170,135246,102285,24,盛世华诞，爱我中华！#祝新中国生日快乐##中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:09:00,61099,49552,19141,89,#新中国成立75周年# 祝福祖国繁荣昌盛🇨🇳盛世华诞，爱我中华！#清澈的爱只为中国#  ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
2024-10-01 00:10:00,5442,4003,3351,56,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:11:00,352374,49330,64308,45,#祝新中国生日快乐# 盛世华诞，爱我中华，愿你山河锦绣，愿你繁荣富强！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:14:00,70750,25570,15379,77,祝美丽的祖国生日快乐  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:17:00,11226,1881,2218,44,#中华人民共和国成立75周年#盛世华诞，爱我中华！愿国家昌盛，民族富强！#祝新中国生日快乐#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:17:00,40405,15853,11243,191,盛世华诞，爱我中华！#祝新中国生日快乐# #中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:18:00,76024,21606,10963,173,祝福祖国生日快乐！愿你山河锦绣，愿你繁荣富强！#祝新中国生日快乐# #中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:20:00,14669,6622,7128,87,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:21:00,504103,1000000,92537,132,今天是你的生日，我的中国！愿你山河锦绣，愿你繁荣富强！#祝新中国生日快乐# #中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:21:00,302,38,28,108,#新中国成立75周年# 国家富强，人民安康🇨🇳#清澈的爱只为中国#  ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
2024-10-01 00:22:00,16182,3154,6271,46,今天是你的生日，我的中国！愿你山河锦绣，愿你繁荣富强！#祝新中国生日快乐# #中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:24:00,5275,5058,5078,38,盛世华诞，爱我中华！愿祖国繁荣昌盛！🇨🇳🇨🇳🇨🇳#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:25:00,1825,57,104,199,親愛的祖國，生日快樂！！！！❤️🎂  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:30:00,70482,59982,18702,1,#清澈的爱只为中国#，愿祖国繁荣昌盛！#新中国成立75周年#  ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
2024-10-01 00:32:00,15676,7935,7345,28,#祝新中国生日快乐# 祖国的明天会更好，愿山河锦绣，繁荣富强！ #中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:35:00,35181,17181,11180,40,今天是你的生日，我的中国！愿你山河锦绣，愿你繁荣富强！#祝新中国生日快乐# #中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:36:00,89927,347523,19509,14,盛世华诞，爱我中华🇨🇳。祝福祖国永远繁荣昌盛！#祝新中国生日快乐# ！#中华人民共和国成立75周年#   ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:36:00,9402,1316,2492,91,㊗️祝伟大的祖国 繁荣昌盛 国泰民安[給你小心心]盛世华诞 举国同庆生日快乐[春遊家族]🎉🎉🎉  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:37:00,126,11,23,193,#新中国成立75周年#，何其有幸，生于华夏，愿祖国繁荣昌盛！#清澈的爱只为中国##祝新中国生日快乐#   ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
2024-10-01 00:38:00,161,19,41,193,愿祖国山河锦绣。愿祖国繁荣富强。#祝新中国生日快乐# #中华人民共和国成立75周年#  #祝新中国生日快乐#   ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:38:00,6758,2168,2209,42,盛世華誕，愛我中華！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:40:00,5854,3081,1335,99,盛世华诞，爱我中华！祝福祖国繁荣昌盛！#祝新中国生日快乐# #中华人民共和国成立75周年#   ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:41:00,2527,325,374,57,#清澈的爱只为中国#，祝我亲爱的祖国繁荣昌盛。#新中国成立75周年#  ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
2024-10-01 00:42:00,11776,14710,15492,147,#新中国成立75周年# 何其有幸，生于华夏，祝福祖国生日快乐，愿伟大的祖国繁荣昌盛🇨🇳！#清澈的爱只为中国#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:42:00,14717,10767,23500,143,#新中国成立75周年#惟愿山河锦绣，国泰民安！#清澈的爱只为中国#  ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
2024-10-01 00:46:00,26787,20583,11064,18,爱你坚守的过往，也爱你执着的前行。#祝新中国生日快乐# ，我爱你，亲爱的祖国！#中华人民共和国成立75周年#   ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:49:00,4816,491,3372,6,盛世華誕，愛我中華！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:49:00,5119,580,2075,183,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:49:00,1330,251,274,101,山河无恙，烟火寻常，是先辈们如愿的眺望！#祝新中国生日快乐#，愿国家昌盛，民族富强！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:49:00,5119,580,2075,183,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:50:00,123554,52992,35781,11,#祝新中国生日快乐# 盛世华诞 爱我中华 #中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:51:00,179878,37876,29415,148,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 00:57:00,292749,59383,61301,29,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 01:20:00,9396,4315,1001,83,#清澈的爱只为中国#，祝福祖国繁荣昌盛！#新中国成立75周年#  ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
2024-10-01 01:23:00,265,11,35,86,國慶佳節，普天同慶 #祝新中国生日快乐#  願國家繁榮昌盛，國泰民安！ #中华人民共和国成立75周年#   ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 01:36:00,10869,10309,10570,134,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 01:51:00,4464,12077,10347,138,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 02:18:00,26194,15783,12630,115,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 02:24:00,4044,613,1368,22,祝我们伟大的祖国母亲生日快乐❤️#国庆一人一句祝福新中国#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 02:27:00,89245,18790,53518,20,盛世华诞，爱我中华！#祝新中国生日快乐#！#中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 06:15:00,10165,6044,4073,96,今天是你的生日，我的中国！愿你山河锦绣，愿你繁荣富强！#祝新中国生日快乐# #中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 06:25:00,54069,23260,34893,107,盛世华诞，爱我中华！#祝新中国生日快乐# #中华人民共和国成立75周年#  ,央视新闻,【此刻，一起转发这条祝福微博！🇨🇳】❤️10月1日，国庆节❤️#国庆一人一句祝福新中国#❤️我们的明天必将更加美好！❤️我爱你，祖国！⭐️转发此条微博，抽奖75份央视新闻限量文创送铁粉！（转发等互动3次以上即可成铁粉）#中华人民共和国成立75周年##祝新中国生日快乐#  原图 ,2,780.0,2024-10-01
2024-10-01 06:33:00,110104,8779,16598,70,盛世华诞，爱我中华！#新中国成立75周年# 祝福祖国山河锦绣，繁荣昌盛，国泰民安！ #清澈的爱只为中国#  ,人民日报,【今天，转发接力：#我爱你中国#】#新中国成立75周年#，此刻接力，把最美好的祝福都给你，我的祖国。惟愿山河锦绣，国泰民安！#国庆节#  原图 ,2,779.0,2024-10-01
